text,label,timestamp
"If America is ever going to find the truth behind the failed Liberal race-policies, then every American has a moral obligation to read Jared Taylor's ""Paved With Good Intentions."" Indeed, Mr. Taylor has shown his courage in writing such a book, and he should be applauded for his nobel work. No doubt, there will be those who will claim that Mr. Taylor is a racist. But, the true racists are those who are attacking Mr. Taylor. Mr. Taylor unflinchingly tells the truth about race and crime and how Bl",positive,2025-02-09 09:00:00
"Even if you've never been to Caribbean, Gloria takes you there with this CD. Perhaps the majority of the songs are on the slower side, but she is ""soulful"" and it shows. My friend bought this CD, and I borrowed it so much that I got it for myself. The ""No me dejes"" remix will get you dancing. ""Tres Gotas de Agua Bendita"" is really fun and lively (with Celia Cruz), while ""Por un Beso"" is a heartbreaker. Yet even in the slower songs, the background music stays true to the Caribbean, which I apprec",positive,2025-02-09 10:00:00
"Even if you don't like this programme (how could you not???), it's worth buying simply to watch George Eads the whole way through. He's so hot. The combination of a good cast and interesting (if not often creepy) storylines, keeps me watching this show each and every week and I could watch all of these episodes over and over. Go out and buy this now. It will get you hooked.",positive,2025-02-09 11:00:00
"Absolutely wonderful video, my preschoolers love it and now go around playing Bibleman the hero, They shout out ""Word Power"" to fight bad guy. This is a great improvement from playing slash and shoot them-up. The price was great.",positive,2025-02-09 11:00:00
"This book is a very good primer for getting one's feet wet in the world of non-profit organizations. While it is by no means exhaustive, it is certainly broad and deep enough for anyone to run their non-profit more efficiently and more ethically. It covers excellent project, team and board building strategies, as well as nearly every type of fundraising and solicitation. Additionally, there is good information on employing the internet for communication, engagement and fundraising -- STILL a fai",positive,2025-02-09 12:00:00
This album is by far one of the best underground albums I've ever heard. It is a very unique blend of Russian/gypsy style music and good ole rock'n'roll. The magic created by this Colorado band is a wonderful breath of fresh air in the mostly stagnant popular music scene of the last few years. I challange anyone to listen to this album and NOT be dancing their all over the place!,positive,2025-02-09 13:00:00
"Ok.. I read the other reviews for this movie and I am a little confused. Was it the same movie? The martial arts were ""ok"" in this, but nothing I havent seen done better before. The story-line was.. ummm. well, nevermind.Oh and did I mention the film doesnt end???? I mean I didnt really care but it still sucked to cut the story line half way though.I really wantedto like this movie... but the only good thing I can say is that some of the sub-titles are hilarious!",negative,2025-02-09 14:00:00
Texas Chainsaw Massacre is a very good movie... What really got me was the fact that it was based on a true story. TCM#1 was the best out of all of them. #4 was the Lamest of all of them...but opinions vary.,positive,2025-02-09 14:00:00
"A very basic book, seems to be a promotional tool for certain tours, if this type of book is your first read it will serve a purpose.",negative,2025-02-09 15:00:00
"This book, while fairly well written, was quite a dull story, and was very depressing to read. Sherwood seems to have researched her subject well, but the book seemed to be unnecessarily vulgar in a number of places, and this made the book all the more unpleasant to read.",negative,2025-02-09 16:00:00
"While I LOVE the jack rabbit feature, the vibrator is overall too big for me to use. I can sort slip it inside but its tight and not very comfortable. Maybe because its too big, I cannot feel the beads at all, I don't think they have any room to move. The vibrator is also quite heavy. It would be perfect if it were more slender. So girls who are not very big down there might not want to buy this product.",negative,2025-02-09 17:00:00
"This movie is unique and beautiful. Especially the character Tom (played by Jeremy Davies).Still reeling from its beauty, which really, was in all the little details. It was made like a dream, some characters over the top, some more real than real.See it if you can.",positive,2025-02-09 17:00:00
Eurasia's most inspired duo.Flashbacks envelope a bullet to the future.Not for the faint of heart.,positive,2025-02-09 18:00:00
"Although Desjardins' book contains a number of interesting revelations, his arguments are often compromised by sloppy research. For example, his key claim that ""Little Round Top"" was not known by that name until ""years"" after the battle was proven false nearly a decade ago. Desjardin is especially weak when he tries to play photo-detective. He mentions with praise the research of photo historian William Frassanito, but doesn't seem to have actually read Frassanito's books very carefully. Desjard",negative,2025-02-09 19:00:00
